,Price,# of Beds,# of Baths,Address,City,Zip Code
1009,"$350,000",3 Bd,4 bath,3412 Flat Creek Drive,"Plano, TX",75025
1010,"$385,000",4 Bd,3 bath,4649 Home Place,"Plano, TX",75024
1011,"$394,500",3 Bd,3 bath,2600 Chamberlain Drive,"Plano, TX",75023
1012,"$400,000",3 Bd,3 bath,9840 De Loach Drive,"Plano, TX",75025
1013,"$489,000",4 Bd,4 bath,7400 Hamner Lane,"Plano, TX",75024
1014,"$520,000",5 Bd,3 bath,1920 Jubilee Road,"Plano, TX",75093
1015,"$725,000",4 Bd,4 bath,6612 Shady Point Drive,"Plano, TX",75024
1016,"$205,000",2 Bd,2 bath,2621 Boedeker Drive,"Plano, TX",75074
1017,"$285,000",3 Bd,2 bath,6721 Norway Court,"Plano, TX",75023
1018,"$335,000",3 Bd,2 bath,1526 W Spring Creek Parkway,"Plano, TX",75023
1019,"$374,900",4 Bd,3 bath,2008 Midcrest Drive,"Plano, TX",75075
1020,"$445,000",4 Bd,3 bath,1708 Lake Shore Lane,"Plano, TX",75023
1021,"$525,000",4 Bd,3 bath,4200 Warminster Drive,"Plano, TX",75093
1022,"$240,000",3 Bd,"2 bath
    | 1,422",3709 Randa DR,"Plano, TX",75074
1023,"$255,000",3 Bd,2 bath,3803 Silverstone Drive,"Plano, TX",75023
1024,"$255,000",3 Bd,"2 bath
    | 1,747",,"Plano, TX",75023
1025,"$300,000",2 Bd,3 bath,7216 Mediterranean Drive,"Plano, TX",75093
1026,"$340,000",3 Bd,2 bath,7901 Mulchin S Way,"Plano, TX",75024
1027,"$540,000",3 Bd,3 bath,2701 Prestonwood Drive,"Plano, TX",75093
1028,"$540,000",4 Bd,"4 bath
    | 3,331",3425 Melanie Ln,"Plano, TX",75023
1029,"$1,548,500",6 Bd,8 bath,3401 Twin Lakes Way,"Plano, TX",75093
1030,"$215,000",2 Bd,2 bath,2625 Ezekial Way,"Plano, TX",75074
1031,"$249,000",3 Bd,2 bath,2108 Overglen Drive,"Plano, TX",75074
1032,"$299,000",3 Bd,2 bath,1313 Berkeley Court,"Plano, TX",75023
1033,"$307,000",3 Bd,2 bath,1302 Nest Place,"Plano, TX",75093
1034,"$339,500",3 Bd,3 bath,6500 Wickliff Trail,"Plano, TX",75023
1035,"$339,900",3 Bd,3 bath,4140 Aldenham Drive,"Plano, TX",75024
1036,"$340,000",4 Bd,3 bath,6713 Osage Trail,"Plano, TX",75023
1037,"$349,900",4 Bd,3 bath,3933 Carrizo Drive,"Plano, TX",75074
1038,"$399,900",4 Bd,3 bath,4416 Boston Drive,"Plano, TX",75093
1039,"$410,000",4 Bd,3 bath,3104 Charring Cross,"Plano, TX",75025
1040,"$434,500",4 Bd,3 bath,4617 Portrait Lane,"Plano, TX",75024
1041,"$444,900",4 Bd,3 bath,3701 TrilogyDrive,"Plano, TX",75075
1042,"$599,000",4 Bd,4 bath,4716 Rabbit Trail,"Plano, TX",75074
1043,"$5,100,000",4 Bd,5 bath,7901 Windrose Avenue,"Plano, TX",75024
1044,"$245,000",3 Bd,3 bath,2613 Tilden Drive,"Plano, TX",75074
1045,"$250,000",3 Bd,2 bath,1447 Vanderbilt Drive,"Plano, TX",75023
1046,"$255,000",3 Bd,2 bath,908 Harvest Glen Drive,"Plano, TX",75023
1047,"$255,000",3 Bd,2 bath,2424 Majestic Drive,"Plano, TX",75074
1048,"$294,000",3 Bd,2 bath,6532 Ute Court,"Plano, TX",75023
1049,"$325,000",3 Bd,2 bath,9004 Azinger Drive,"Plano, TX",75025
1050,"$330,000",3 Bd,3 bath,6800 Hickory Creek,"Plano, TX",75023
1051,"$335,000",3 Bd,3 bath,3932 Capricorn Court,"Plano, TX",75023
1052,"$343,900",3 Bd,3 bath,3924 Windford Drive,"Plano, TX",75025
1053,"$389,900",4 Bd,3 bath,2408 Windsor Place,"Plano, TX",75075
1054,"$400,000",4 Bd,2 bath,4616 Ringgold Lane,"Plano, TX",75093
1055,"$419,888",3 Bd,3 bath,3117 Aurora Drive,"Plano, TX",75093
1056,"$430,000",3 Bd,3 bath,4733 Durham Drive,"Plano, TX",75093
1057,"$475,000",4 Bd,4 bath,3581 Stroll Road,"Plano, TX",75025
1058,"$1,275,000",5 Bd,6 bath,5000 Castle Creek Court,"Plano, TX",75093
1059,"$1,295,000",5 Bd,5 bath,2916 BEAUCHAMP Drive,"Plano, TX",75093
1060,"$2,465,000",6 Bd,7 bath,3509 Twin Lakes Way,"Plano, TX",75093
1061,"$2,525,000",0 Bd,0 bath,0 Old Gate Road,"Plano, TX",75024
1062,"$3,500,000",6 Bd,9 bath,5600 Cradlerock Circle,"Plano, TX",75093
1063,"$162,500",2 Bd,2 bath,3801 14th Street,"Plano, TX",75074
1064,"$220,000",2 Bd,3 bath,2204 W Park Boulevard,"Plano, TX",75075
1065,"$255,000",3 Bd,2 bath,3344 Tarkio Road,"Plano, TX",75074
1066,"$265,000",3 Bd,2 bath,1741 Blossom Trail,"Plano, TX",75074
1067,"$269,000",4 Bd,2 bath,6409 Fort Scott Court,"Plano, TX",75023
1068,"$370,000",3 Bd,3 bath,3501 Deep Valley Trail,"Plano, TX",75023
1069,"$389,000",3 Bd,3 bath,8633 Pauline Street,"Plano, TX",75024
1070,"$424,905",4 Bd,3 bath,3209 Sailmaker Lane,"Plano, TX",75023
1071,"$450,000",4 Bd,3 bath,4108 Aldenham Drive,"Plano, TX",75024
1072,"$485,000",4 Bd,3 bath,4504 Crown Ridge Drive,"Plano, TX",75024
1073,"$687,000",5 Bd,4 bath,5985 Tipperary Drive,"Plano, TX",75093
1074,"$299,900",3 Bd,2 bath,3308 Castle Drive,"Plano, TX",75074
1075,"$325,000",4 Bd,3 bath,2425 Fairview Drive,"Plano, TX",75075
1076,"$339,900",3 Bd,2 bath,8429 Pipe Stone Drive,"Plano, TX",75025
1077,"$349,000",4 Bd,2 bath,4421 Early Morn Drive,"Plano, TX",75093
1078,"$400,000",3 Bd,3 bath,2708 Cotton Court,"Plano, TX",75093
1079,"$419,000",4 Bd,3 bath,2541 Indian Paint Drive,"Plano, TX",75025
1080,"$599,999",3 Bd,4 bath,548 Shoreline Street,"Plano, TX",75075
1081,"$689,900",5 Bd,4 bath,5621 Snowberry Drive,"Plano, TX",75094
1082,"$1,255,000",3 Bd,3 bath,6604 Josephine Street,"Plano, TX",75024
1083,"$290,000",3 Bd,2 bath,1607 California Trail,"Plano, TX",75023
1084,"$354,900",4 Bd,2 bath,3916 Rolling Hills Drive,"Plano, TX",75025
1085,"$370,000",4 Bd,2 bath,7220 Netherlands Lane,"Plano, TX",75025
1086,"$380,000",3 Bd,3 bath,2305 Treehouse Lane,"Plano, TX",75023
1087,"$380,000",3 Bd,2 bath,3109 Hilltop Lane,"Plano, TX",75075
1088,"$409,000",4 Bd,2 bath,2225 Delmar Drive,"Plano, TX",75075
1089,"$430,500",4 Bd,"3 bath
    | 2,774",4077 Olympic Court,"Plano, TX",75093
1090,"$465,000",4 Bd,4 bath,2709 Oakland Hills Drive,"Plano, TX",75025
1091,"$485,000",3 Bd,3 bath,7020 Coverdale Drive,"Plano, TX",75024
1092,"$499,000",3 Bd,4 bath,7016 Redstone Lane,"Plano, TX",75024
1093,"$1,050,000",5 Bd,5 bath,5121 Seascape Lane,"Plano, TX",75093
1094,"$1,250,000",5 Bd,5 bath,5000 Kirkland Court,"Plano, TX",75093
1095,"$4,700,000",5 Bd,8 bath,5504 Cavendish Court,"Plano, TX",75093
1096,"$315,000",3 Bd,4 bath,2117 Winslow Drive,"Plano, TX",75023
1097,"$319,900",4 Bd,3 bath,2708 Royal Oaks Drive,"Plano, TX",75074
1098,"$395,000",4 Bd,"4 bath
    | 2,758",2305 Newcastle CIR,"Plano, TX",75075
1099,"$449,900",5 Bd,3 bath,9600 Gold Hills Drive,"Plano, TX",75025
1100,"$495,000",4 Bd,4 bath,4421 Risinghill Drive,"Plano, TX",75024
1101,"$540,000",5 Bd,4 bath,3624 Oakcrest Drive,"Plano, TX",75025
1102,"$549,900",5 Bd,5 bath,4612 Vista Grande,"Plano, TX",75024
1103,"$615,000",4 Bd,4 bath,5144 Arrowhead Lane,"Plano, TX",75093
1104,"$399,900",3 Bd,2 bath,1627 Amherst Drive,"Plano, TX",75075
1105,"$409,000",4 Bd,3 bath,2332 San Gabriel Drive,"Plano, TX",75074
1106,"$455,000",4 Bd,3 bath,1724 Westlake Drive,"Plano, TX",75075
1107,"$459,900",5 Bd,4 bath,6013 Hagerman Drive,"Plano, TX",75094
1108,"$315,000",4 Bd,3 bath,4313 Phyllis Lane,"Plano, TX",75074
1109,"$360,000",4 Bd,3 bath,2505 Horseman Drive,"Plano, TX",75025
1110,"$409,000",4 Bd,2 bath,3633 Legendary Lane,"Plano, TX",75023
1111,"$439,000",4 Bd,3 bath,3304 Runabout Court,"Plano, TX",75023
1112,"$470,000",0 Bd,0 bath,6441 Montmartre Way,"Plano, TX",75024
1113,"$470,000",0 Bd,0 bath,6401 Montmartre Way,"Plano, TX",75024
1114,"$474,900",4 Bd,3 bath,4533 Arlen Drive,"Plano, TX",75093
1115,"$484,900",4 Bd,3 bath,3625 Leathertop Drive,"Plano, TX",75075
1116,"$225,000",2 Bd,2 bath,2200 W Park Boulevard,"Plano, TX",75075
1117,"$315,000",3 Bd,2 bath,1928 Hawken Drive,"Plano, TX",75023
1118,"$330,000",4 Bd,2 bath,2613 Ridgewood Drive,"Plano, TX",75074
1119,"$405,000",4 Bd,4 bath,2033 Brabant Drive,"Plano, TX",75025
1120,"$449,900",4 Bd,3 bath,1616 Amber Lane,"Plano, TX",75075
1121,"$559,000",3 Bd,3 bath,6529 Sleepy Spring Drive,"Plano, TX",75024
1122,"$200,000",1 Bd,1 bath,2601 Preston Road,"Plano, TX",75093
1123,"$350,000",4 Bd,2 bath,7036 Jasper Drive,"Plano, TX",75074
1124,"$424,900",4 Bd,3 bath,2308 Regal Road,"Plano, TX",75075
1125,"$499,000",4 Bd,3 bath,7301 Hollingsworth Drive,"Plano, TX",75025
1126,"$529,900",5 Bd,3 bath,4112 Westmoreland Drive,"Plano, TX",75093
1127,"$658,000",4 Bd,4 bath,5920 Royal Palm Drive,"Plano, TX",75093
1128,"$850,000",5 Bd,5 bath,2205 Bradbury Court,"Plano, TX",75093
1129,"$2,465,000",5 Bd,7 bath,3513 Twin Lakes Way,"Plano, TX",75093
1130,"$315,000",2 Bd,2 bath,2601 Marsh Lane,"Plano, TX",75093
1131,"$449,900",3 Bd,2 bath,4821 Mulholland Drive,"Plano, TX",75074
1132,"$596,000",4 Bd,3 bath,5829 Bridle Bend Trail,"Plano, TX",75093
1133,"$599,000",5 Bd,4 bath,3813 Hibbs Street,"Plano, TX",75025
1134,"$336,000",4 Bd,2 bath,4520 Hartford Drive,"Plano, TX",75093
1135,"$340,000",4 Bd,4 bath,901 Brookville Court,"Plano, TX",75074
1136,"$343,000",3 Bd,3 bath,2313 Brennan Drive,"Plano, TX",75075
1137,"$365,000",3 Bd,2 bath,1908 Sandpiper Lane,"Plano, TX",75075
1138,"$395,000",4 Bd,3 bath,3617 Candelaria Drive,"Plano, TX",75023
1139,"$410,000",4 Bd,3 bath,4205 Ambrosia Lane,"Plano, TX",75093
1140,"$420,335",2 Bd,3 bath,621 Arapaho Drive,"Plano, TX",75075
1141,"$675,000",5 Bd,4 bath,4573 Lancelot Drive,"Plano, TX",75024
1142,"$1,150,000",4 Bd,4 bath,5121 MEADOWSIDE Lane,"Plano, TX",75093
1143,"$179,900",0 Bd,0 bath,3509 Calaveras Way,"Plano, TX",75074
1144,"$339,900",4 Bd,"2 bath
    | 2,316",4116 Mesa DR,"Plano, TX",75074
1145,"$420,000",2 Bd,4 bath,5760 Baltic Boulevard,"Plano, TX",75024
1146,"$449,999",4 Bd,3 bath,2824 Kyle Drive,"Plano, TX",75075
1147,"$475,000",4 Bd,3 bath,2600 Royal Birkdale Drive,"Plano, TX",75025
1148,"$1,095,000",4 Bd,5 bath,3204 Sleepy Hollow Drive,"Plano, TX",75093
1149,"$1,149,900",3 Bd,3 bath,6620 Josephine Street,"Plano, TX",75024
1150,"$176,900",1 Bd,1 bath,1805 W Spring Creek Parkway,"Plano, TX",75023
1151,"$239,000",3 Bd,2 bath,2800 Poplar Court,"Plano, TX",75074
1152,"$325,000",4 Bd,2 bath,2033 Hawken Drive,"Plano, TX",75023
1153,"$330,000",3 Bd,2 bath,2409 Trailwest Lane,"Plano, TX",75025
1154,"$445,000",4 Bd,4 bath,3417 Burnet Drive,"Plano, TX",75025
1155,"$667,000",4 Bd,3 bath,3021 Deansbrook Drive,"Plano, TX",75093
1156,"$179,900",3 Bd,1 bath,1109 F Avenue,"Plano, TX",75074
1157,"$230,000",3 Bd,"2 bath
    | 1,255",2800 Poplar,"Plano, TX",75074
1158,"$288,500",3 Bd,2 bath,1714 Cherokee Trail,"Plano, TX",75023
1159,"$289,900",4 Bd,2 bath,1620 Lorraine Drive,"Plano, TX",75074
1160,"$300,000",2 Bd,3 bath,3248 Parma Lane,"Plano, TX",75093
1161,"$355,000",3 Bd,"3 bath
    | 1,998",3809 Solarium PL,"Plano, TX",75075
1162,"$382,000",4 Bd,3 bath,2708 Summit View Drive,"Plano, TX",75025
1163,"$410,000",4 Bd,3 bath,3929 Carrizo Drive,"Plano, TX",75074
1164,"$579,000",3 Bd,3 bath,8016 Cornelius Drive,"Plano, TX",75024
1165,"$615,000",4 Bd,"4 bath
    | 2,978",5144 Arrowhead LN,"Plano, TX",75093
1166,"$328,500",3 Bd,2 bath,2739 N Colfax Circle,"Plano, TX",75075
1167,"$4,490,000",7 Bd,11 bath,2000 Willow Bend Drive,"Plano, TX",75093
1168,"$175,000",3 Bd,2 bath,1520 Fairfield Drive,"Plano, TX",75074
1169,"$280,000",3 Bd,2 bath,6401 Meridian Court,"Plano, TX",75023
1170,"$369,000",3 Bd,"3 bath
    | 2,324",1508 Croston DR,"Plano, TX",75075
1171,"$551,000",4 Bd,3 bath,4549 Wilbarger Street,"Plano, TX",75024
1172,"$621,300",4 Bd,3 bath,9112 Guadalupe Street,"Plano, TX",75024
1173,"$335,000",4 Bd,2 bath,6925 Marigold Court,"Plano, TX",75074
1174,"$550,000",4 Bd,4 bath,4661 HERSHEY Lane,"Plano, TX",75024
1175,"$580,900",3 Bd,3 bath,7624 Highcroft Way,"Plano, TX",75024
1176,"$630,900",3 Bd,4 bath,6112 Echelon Way,"Plano, TX",75024
1177,"$719,900",4 Bd,4 bath,5949 Newgate Lane,"Plano, TX",75093
1178,"$340,000",3 Bd,3 bath,4700 Bear Run Drive,"Plano, TX",75093
1179,"$325,000",4 Bd,3 bath,2605 Laurel Lane,"Plano, TX",75074
1180,"$355,000",3 Bd,"3 bath
    | 2,308",2033 Ruger Drive,"Plano, TX",75023
1181,"$500,000",6 Bd,"4 bath
    | 3,905",7048 Pensacola DR,"Plano, TX",75074
1182,"$4,926,600",0 Bd,0 bath,2601 E Parker Road,"Plano, TX",75074
1183,"$165,000",2 Bd,2 bath,1805 W Spring Creek Parkway,"Plano, TX",75023
1184,"$350,000",4 Bd,2 bath,2537 Bunker Hill Circle,"Plano, TX",75075
1185,"$1,563,900",4 Bd,6 bath,6208 Preserve Drive,"Plano, TX",75024
1186,"$439,000",4 Bd,3 bath,3208 Brookshire Drive,"Plano, TX",75075
1187,"$4,485,000",6 Bd,10 bath,2204 Plantation Lane,"Plano, TX",75093
1188,"$3,300,000",6 Bd,7 bath,5508 Seapines Drive,"Plano, TX",75093
1189,"$129,000",1 Bd,1 bath,2400 Jupiter Road,"Plano, TX",75074
1190,"$399,000",4 Bd,3 bath,2633 Regal Road,"Plano, TX",75075
1191,"$1,999,000",5 Bd,7 bath,1808 Watermill Court,"Plano, TX",75093
1192,"$410,230",3 Bd,3 bath,1767 Montgomery Drive,"Plano, TX",75075
1193,"$1,179,000",3 Bd,3 bath,6824 Bonaparte Court,"Plano, TX",75024
1194,"$1,398,000",2 Bd,"3 bath
    | 1,834",7901 Windrose Avenue Unit# 1403,"Plano, TX",75024
1195,"$1,398,000",2 Bd,3 bath,7901 Windrose Avenue,"Plano, TX",75024
1196,"$215,000",2 Bd,2 bath,3101 Townbluff Drive,"Plano, TX",75075
1197,"$415,000",4 Bd,4 bath,6713 Mossberg Drive,"Plano, TX",75023
1198,"$515,000",4 Bd,4 bath,3005 Chippenham Drive,"Plano, TX",75093
1199,"$314,000",4 Bd,3 bath,1412 Linden Drive,"Plano, TX",75075
1200,"$225,000",2 Bd,2 bath,2601 Preston Road,"Plano, TX",75093
1201,"$571,300",3 Bd,3 bath,9108 Guadalupe Street,"Plano, TX",75024
1202,"$280,000",3 Bd,2 bath,1332 Exeter Drive,"Plano, TX",75093
1203,"$219,000",3 Bd,2 bath,1913 Briarwood Drive,"Plano, TX",75074
1204,"$280,000",4 Bd,2 bath,1801 Hawthorne Lane,"Plano, TX",75074
1205,"$480,000",4 Bd,4 bath,4305 Waterford Drive,"Plano, TX",75024
1206,"$369,900",3 Bd,2 bath,1905 Pleasant Valley Drive,"Plano, TX",75023
1207,"$1,152,000",3 Bd,3 bath,6600 Josephine Street,"Plano, TX",75024
1208,"$1,449,000",5 Bd,5 bath,5341 Tate Avenue,"Plano, TX",75093
1209,"$470,900",3 Bd,3 bath,8045 Cornelius Drive,"Plano, TX",75024
1210,"$528,375",3 Bd,4 bath,5765 Lois Lane,"Plano, TX",75024
1211,"$755,000",5 Bd,4 bath,5912 Lindfield Court,"Plano, TX",75093
1212,"$2,332,000",3 Bd,4 bath,7901 Windrose Avenue,"Plano, TX",75024
1213,"$616,300",4 Bd,4 bath,4520 Refugio Drive,"Plano, TX",75024
1214,"$535,000",4 Bd,4 bath,5804 Milano Drive,"Plano, TX",75093
1215,"$450,000",5 Bd,4 bath,3412 Matagorda Springs Drive,"Plano, TX",75025
1216,"$349,000",4 Bd,3 bath,2408 Huntington Drive,"Plano, TX",75075
1217,"$407,000",4 Bd,3 bath,6904 Laramie Drive,"Plano, TX",75023
1218,"$587,300",5 Bd,4 bath,4413 Oak Knoll Drive,"Plano, TX",75093
1219,"$594,049",4 Bd,5 bath,6721 Denali Drive,"Plano, TX",75023
1220,"$644,864",5 Bd,4 bath,6725 Denali Lane,"Plano, TX",75023
1221,"$1,299,000",2 Bd,3 bath,7901 Windrose Avenue,"Plano, TX",75024
1222,"$2,200,000",0 Bd,0 bath,3500 Ranchero,"Plano, TX",75093
1223,"$489,000",4 Bd,4 bath,3508 Curbstone Way,"Plano, TX",75074
1224,"$594,900",3 Bd,3 bath,6128 Preserve Drive,"Plano, TX",75024
1225,"$677,900",3 Bd,3 bath,6117 Echelon Way,"Plano, TX",75024
1226,"$330,000",3 Bd,2 bath,7805 Steppington Drive,"Plano, TX",75025
1227,"$1,145,000",2 Bd,3 bath,7901 Windrose Avenue,"Plano, TX",75024
1228,"$499,000",3 Bd,2 bath,4536 Wilbarger Street,"Plano, TX",75024
1229,"$285,000",3 Bd,2 bath,1921 Tampico Drive,"Plano, TX",75075
1230,"$545,900",3 Bd,3 bath,8028 Zeppos Drive,"Plano, TX",75024
1231,"$319,000",4 Bd,3 bath,768 Pierre Lane,"Plano, TX",75023
1232,"$516,000",4 Bd,3 bath,4524 Refugio Drive,"Plano, TX",75024
1233,"$531,000",4 Bd,3 bath,4532 Wilbarger Street,"Plano, TX",75024
1234,"$575,000",0 Bd,0 bath,6445 Montmartre Way,"Plano, TX",75024
1235,"$1,035,00",0 Bd,"0 bath
    | 32,450",3242 Preston Rd Suite 205,"Plano, TX",75093
1236,"$665,240",3 Bd,4 bath,4808 Sunnybrook Drive,"Plano, TX",75093
1237,"$2,687,000",3 Bd,4 bath,7901 Windrose Avenue,"Plano, TX",75024
1238,"$437,900",3 Bd,3 bath,8024 Zeppos Drive,"Plano, TX",75024
1239,"$454,500",4 Bd,3 bath,2120 Cliffside Drive,"Plano, TX",75023
1240,"$325,000",3 Bd,3 bath,9821 Lightcatcher Drive,"Plano, TX",75025
1241,"$200,000",3 Bd,2 bath,2005 Briarwood Drive,"Plano, TX",75074
1242,"$280,000",3 Bd,2 bath,1604 Kesser Drive,"Plano, TX",75025
1243,"$359,900",4 Bd,3 bath,1905 Eden Valley Lane,"Plano, TX",75093
1244,"$459,900",4 Bd,4 bath,1701 G Avenue,"Plano, TX",75074
1245,"$495,900",3 Bd,3 bath,8020 Zeppos Drive,"Plano, TX",75024
1246,"$657,500",3 Bd,3 bath,2701 Deansbrook Drive,"Plano, TX",75093
1247,"$673,600",4 Bd,3 bath,4732 Sunnybrook Drive,"Plano, TX",75093
1248,"$754,900",4 Bd,3 bath,5413 Glenscape,"Plano, TX",75094
1249,"$850,000",1 Bd,1 bath,7901 Windrose Avenue,"Plano, TX",75024
1250,"$2,050,000",2 Bd,3 bath,7901 Windrose Avenue,"Plano, TX",75024
1251,"$2,200,000",4 Bd,6 bath,3500 Ranchero Road,"Plano, TX",75093
1252,"$3,250,000",5 Bd,8 bath,5049 Royal Creek Lane,"Plano, TX",75093
1253,"$3,775,000",3 Bd,4 bath,7901 Windrose Avenue,"Plano, TX",75024
1254,"$465,000",0 Bd,0 bath,6421 Montmartre Way,"Plano, TX",75024
1255,"$2,750,000",0 Bd,0 bath,2800 E Parker Road,"Plano, TX",75074
1256,"$288,500",3 Bd,2 bath,1714 Cherokee Trail,"Plano, TX",75023
1257,"$369,900",3 Bd,2 bath,1905 Pleasant Valley Drive,"Plano, TX",75023
1258,"$454,500",4 Bd,3 bath,2120 Cliffside Drive,"Plano, TX",75023
1259,"$339,500",3 Bd,3 bath,6500 Wickliff Trail,"Plano, TX",75023
1260,"$290,000",3 Bd,2 bath,1607 California Trail,"Plano, TX",75023
1261,"$355,000",3 Bd,"3 bath
    | 2,308",2033 Ruger Drive,"Plano, TX",75023
1262,"$335,000",3 Bd,2 bath,1526 W Spring Creek Parkway,"Plano, TX",75023
1263,"$475,000",4 Bd,3 bath,2300 Belmont Place,"Plano, TX",75023
1264,"$445,000",4 Bd,3 bath,1708 Lake Shore Lane,"Plano, TX",75023
1265,"$340,000",4 Bd,3 bath,6713 Osage Trail,"Plano, TX",75023
1266,"$250,000",3 Bd,2 bath,1447 Vanderbilt Drive,"Plano, TX",75023
1267,"$315,000",3 Bd,2 bath,1928 Hawken Drive,"Plano, TX",75023
1268,"$269,000",4 Bd,2 bath,6409 Fort Scott Court,"Plano, TX",75023
1269,"$415,000",4 Bd,4 bath,6713 Mossberg Drive,"Plano, TX",75023
1270,"$325,000",4 Bd,2 bath,2033 Hawken Drive,"Plano, TX",75023
1271,"$350,000",3 Bd,"2 bath
    | 1,786",6716 Darton Drive,"Plano, TX",75023
1272,"$294,000",3 Bd,2 bath,6532 Ute Court,"Plano, TX",75023
1273,"$394,500",3 Bd,3 bath,2600 Chamberlain Drive,"Plano, TX",75023
1274,"$380,000",3 Bd,3 bath,2305 Treehouse Lane,"Plano, TX",75023
1275,"$315,000",3 Bd,4 bath,2117 Winslow Drive,"Plano, TX",75023
1276,"$130,000",2 Bd,1 bath,1126 E Morningside Drive,"Fort Worth, TX",76104
1277,"$139,000",3 Bd,2 bath,4408 Bonnie Drive,"Fort Worth, TX",76116
1278,"$169,000",3 Bd,1 bath,2403 Warwick Avenue,"Fort Worth, TX",76106
1279,"$175,000",3 Bd,2 bath,921 E Fuller Avenue,"Fort Worth, TX",76115
1280,"$175,000",3 Bd,3 bath,7521 Kings Trail,"Fort Worth, TX",76133
1281,"$209,000",3 Bd,1 bath,5125 Norma Street,"Fort Worth, TX",76112
1282,"$215,000",3 Bd,2 bath,6417 Rainwater Way,"Fort Worth, TX",76179
1283,"$220,000",3 Bd,2 bath,3554 Creston Court,"Fort Worth, TX",76133
1284,"$225,000",3 Bd,2 bath,5805 Waltham Avenue,"Fort Worth, TX",76133
1285,"$245,000",4 Bd,"2 bath
    | 1,874",4605 Applewood RD,"Fort Worth, TX",76133
1286,"$254,900",3 Bd,2 bath,4516 Pine Bluff Court,"Fort Worth, TX",76123
1287,"$255,000",3 Bd,2 bath,5601 Lubbock Avenue,"Fort Worth, TX",76133
1288,"$260,000",3 Bd,2 bath,4716 Misty Ridge Drive,"Fort Worth, TX",76137
1289,"$273,000",4 Bd,2 bath,6313 Seagull Lane,"Fort Worth, TX",76179
1290,"$274,900",4 Bd,3 bath,821 E Powell Avenue,"Fort Worth, TX",76104
1291,"$275,000",3 Bd,2 bath,2220 Juarez Drive,"Fort Worth, TX",76177
1292,"$275,000",4 Bd,2 bath,532 Pollyann Trail,"Fort Worth, TX",76052
1293,"$275,000",5 Bd,3 bath,7805 Laver Court,"Fort Worth, TX",76112
1294,"$276,000",4 Bd,3 bath,3504 Lasso Road,"Fort Worth, TX",76262
1295,"$279,000",3 Bd,2 bath,7441 Durness Drive,"Fort Worth, TX",76179
1296,"$298,835",3 Bd,3 bath,7521 Gangway Drive,"Fort Worth, TX",76179
1297,"$300,000",3 Bd,2 bath,7004 Water Meadows Drive,"Fort Worth, TX",76123
1298,"$305,000",4 Bd,3 bath,4429 Quail Hollow Road,"Fort Worth, TX",76133
1299,"$305,000",3 Bd,"2 bath
    | 2,388",6076 Wrigley Way,"Fort Worth, TX",76133
1300,"$310,000",4 Bd,3 bath,4208 Sweet Clover Lane,"Fort Worth, TX",76036
1301,"$314,900",3 Bd,"2 bath
    | 1,200",6330 Renwood Drive,"Fort Worth, TX",76140
1302,"$319,000",4 Bd,3 bath,824 Firewheel Trail,"Fort Worth, TX",76112
1303,"$324,000",5 Bd,4 bath,4145 Sweet Clover Lane,"Fort Worth, TX",76036
1304,"$340,000",4 Bd,3 bath,416 Havenwood Lane N,"Fort Worth, TX",76112
1305,"$356,000",4 Bd,2 bath,452 Saguaro Drive,"Fort Worth, TX",76052
1306,"$429,900",5 Bd,4 bath,10244 Fox Springs Drive,"Fort Worth, TX",76131
1307,"$459,900",4 Bd,3 bath,7004 Tumbling Trail,"Fort Worth, TX",76116
1308,"$569,900",3 Bd,4 bath,4205 Westmont Court,"Fort Worth, TX",76109
1309,"$94,900",2 Bd,1 bath,4700 Strong Avenue,"Fort Worth, TX",76105
1310,"$132,500",2 Bd,2 bath,2303 Ridgmar Plaza,"Fort Worth, TX",76116
1311,"$150,000",0 Bd,0 bath,1104 Greer Street,"Fort Worth, TX",76102
1312,"$154,900",2 Bd,1 bath,3817 E 1st Street,"Fort Worth, TX",76111
1313,"$164,900",2 Bd,1 bath,4605 Norris Valley Drive,"Fort Worth, TX",76135
1314,"$169,900",2 Bd,2 bath,6715 Old Stone Drive,"Fort Worth, TX",76137
1315,"$172,000",3 Bd,1 bath,2504 Capri Drive,"Fort Worth, TX",76114
1316,"$190,000",3 Bd,2 bath,3417 Glenmont Drive,"Fort Worth, TX",76133
1317,"$193,000",3 Bd,2 bath,10132 Stoney Bridge Road,"Fort Worth, TX",76108
1318,"$199,900",3 Bd,2 bath,2616 Countryside Lane,"Fort Worth, TX",76133
1319,"$209,990",3 Bd,2 bath,2908 Carolina Drive,"Fort Worth, TX",76123
1320,"$210,000",3 Bd,2 bath,7616 Acapulco Road,"Fort Worth, TX",76112
1321,"$215,000",4 Bd,2 bath,405 Flowering Plum Lane,"Fort Worth, TX",76140
1322,"$218,000",3 Bd,2 bath,8116 Autumn Creek Trail,"Fort Worth, TX",76134
1323,"$220,000",3 Bd,2 bath,3512 Burton Avenue,"Fort Worth, TX",76105
1324,"$235,000",3 Bd,2 bath,5901 Saddle Flap Drive,"Fort Worth, TX",76179
1325,"$235,000",3 Bd,2 bath,1327 E Morphy Street,"Fort Worth, TX",76104
1326,"$240,000",3 Bd,2 bath,5729 Mountain Bluff Drive,"Fort Worth, TX",76179
1327,"$249,000",3 Bd,2 bath,2810 20th Street NW,"Fort Worth, TX",76106
